,usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
2458,rXmt0Xmr,scatter,21905,Weight_Price,3,1.0,0.8892641423450496,1.0,0.6996483304028187,0.611156364546029,0.7881402962596089,-0.30035,0.06625,0.9,0.93,-0.23035166959718134,0.23035166959718134,0.11073585765495042,0.17698393171357996,0.05536792882747521,0.0442459829283951,0
2459,rXmt0Xmr,scatter,15719,Yearly income_Height,2,0.06767314911514011,-0.07039704830011684,0.2405081718953441,0.0289483228302132,0.005094546702241853,0.052802098958184766,-0.03872,-0.2632,0.0,0.15,-0.12105167716978679,0.12105167716978679,0.31090522019546096,0.04770755225594291,0.086417511390102,0.011926888063985784,0
2460,s4chhFf7,band,10154,Exercise amount_Body weight,5,-0.30753263853212826,-0.4601392750739604,-0.1549260019902961,-0.5616144423842928,-0.8772476713664314,-0.24598121340215426,-0.25408,0.32605,-0.4,-0.38,-0.1816144423842928,0.1816144423842928,0.3052132730836643,0.6312664579642772,0.07630331827091608,0.15781661449106932,0
2461,s4chhFf7,scatter,17046,Government spending_Budget deficit,3,0.6576027298452314,0.4176274701099325,0.8975779895805305,1.0,0.8989828141904519,1.0,0.3424,-0.37893,0.9,0.88,0.12,0.12,0.47995051947059797,0.1010171858095481,0.11998762986764955,0.05050859290477405,0
2462,s4chhFf7,scatter,26109,Immigrant population_Economic growth,0,-0.1939973516629503,-0.4400328319801179,0.052038128654217315,0.7443272846604556,0.5174060853534197,0.9712484839674916,0.93832,-0.03823,0.4,0.24,0.5043272846604556,0.5043272846604556,0.4920709606343352,0.45384239861407194,0.1230177401585838,0.11346059965351801,0
2463,s4chhFf7,scatter,32324,Income tax rate_Poverty rate,2,0.4109745604316661,0.1046356746883057,0.7173134461750268,-0.13261768124397916,-0.5696498296811201,0.3044144671931621,-0.54359,0.26139,0.0,-0.05,-0.08261768124397915,0.08261768124397915,0.6126777714867211,0.8740642968742822,0.15316944287168036,0.21851607421857064,0
2464,s4chhFf7,scatter,12179,Labor union participation_Corporate profits,1,0.6032780316613011,0.308357892019024,0.898198171303578,-1.0,-1.0,-0.7744751578350888,-1.60328,-0.36432,-0.4,-0.45,-0.55,0.55,0.5898402792845541,0.2255248421649112,0.14746006982113855,0.1127624210824556,0
2465,s4chhFf7,band,6317,Temperature_Crime rate,7,-0.0448624729990752,-0.9131151215099752,0.8233901755118249,0.5424552215359133,0.34764216894085154,0.7372682741309748,0.58732,-1.34688,0.4,0.57,-0.02754477846408665,0.02754477846408665,1.7365052970218002,0.3896261051901233,0.43412632425545006,0.09740652629753088,0
2466,s4chhFf7,band,5606,Temperature_Sales of Mittens,8,1.0,0.9524800250573536,1.0,-1.0,-1.0,-0.9199181045416004,-2.0,0.03256,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.04751997494264637,0.08008189545839961,0.023759987471323185,0.040040947729199805,0
2467,s4chhFf7,scatter,8113,Vaccination rate_Rate of illness,4,-0.6155533761629917,-0.7611990216776838,-0.4699077306482997,-1.0,-1.0,-0.9471833259414176,-0.38445,-0.23847,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.2912912910293841,0.05281667405858237,0.07282282275734608,0.026408337029291185,0
2468,s4chhFf7,band,5551,Weight_Price,9,0.9877793712783274,0.9288433843398348,1.0,1.0,0.9570231127932268,1.0,0.01222,-0.02818,0.9,0.93,0.06999999999999995,0.06999999999999995,0.07115661566016518,0.04297688720677317,0.02946799346924628,0.021488443603386587,0
2469,s4chhFf7,band,8460,Yearly income_Height,6,0.4870750528373611,-0.0258498943252779,1.0,0.18875740142315303,-0.4734384888928924,0.8509532917391982,-0.29832,0.29854,0.0,0.15,0.03875740142315304,0.03875740142315304,1.0258498943252778,1.3243917806320906,0.25646247358131946,0.3310979451580227,0
2470,sPtBaeT4,line,7328,Exercise amount_Body weight,7,0.4197483001422913,-0.12213282031540867,0.9616294205999912,-1.0,-1.0,-0.4422146589131369,-1.41975,-0.52598,-0.4,-0.38,-0.62,0.62,1.0837622409154,0.5577853410868632,0.27094056022885,0.2788926705434316,0
2471,sPtBaeT4,scatter,7042,Government spending_Budget deficit,3,-0.9797915285253508,-1.0,-0.7809543551466473,0.6095574101452443,0.4741063584861594,0.7450084618043298,1.58935,0.05186,0.9,0.88,-0.27044258985475567,0.27044258985475567,0.21904564485335265,0.2709021033181704,0.09941858668935172,0.06772552582954272,0
2472,sPtBaeT4,scatter,15986,Immigrant population_Economic growth,1,-0.23663810922877704,-0.3673884426541343,-0.1058877758034198,-0.2888381534184305,-0.4529211686154468,-0.12475513822141432,-0.0522,0.06667,0.4,0.24,-0.5288381534184305,0.5288381534184305,0.2615006668507145,0.32816603039403247,0.06537516671267862,0.08204150759850815,0
2473,sPtBaeT4,scatter,3463,Income tax rate_Poverty rate,2,-0.6784995728882484,-0.8166484131016485,-0.540350732674848,0.9513475559020076,0.6575450101634828,1.0,1.62985,0.06616,0.0,-0.05,1.0013475559020075,1.0013475559020075,0.2762976804268005,0.34245498983651723,0.06907442010670017,0.1469012728692624,0
2474,sPtBaeT4,scatter,24741,Labor union participation_Corporate profits,0,-0.5670330428412811,-0.7479746322670207,-0.3860914534155415,1.0,0.7373502223324642,1.0,1.56703,-0.09923,-0.4,-0.45,1.45,1.45,0.36188317885147914,0.26264977766753583,0.09047079471286978,0.13132488883376792,0
2475,sPtBaeT4,line,8501,Temperature_Crime rate,6,-0.9225367699669798,-1.0,-0.6191694379741635,0.8897560927573231,0.7795121855146463,1.0,1.81229,-0.16034,0.4,0.57,0.3197560927573232,0.3197560927573232,0.38083056202583654,0.2204878144853537,0.15168366599640815,0.055121953621338426,0
2476,sPtBaeT4,line,9464,Temperature_Sales of Mittens,5,-0.060503373320827336,-0.111927399819032,-0.00907934682262268,0.6505554294267786,0.5554460100120511,0.7456648488415061,0.71106,0.08737,-0.9,-0.89,1.5405554294267785,1.5405554294267785,0.10284805299640933,0.190218838829455,0.025712013249102335,0.04755470970736375,0
2477,sPtBaeT4,scatter,4734,Vaccination rate_Rate of illness,4,-1.0,-1.0,-0.6467496007216937,-1.0,-1.0,-0.7515919157737607,0.0,-0.10484,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.35325039927830626,0.24840808422623928,0.17662519963915313,0.12420404211311964,0
2478,sPtBaeT4,line,4980,Weight_Price,8,0.8376404636627663,0.6752809273255329,1.0,1.0,0.12645738326379874,1.0,0.16236,0.54882,0.9,0.93,0.06999999999999995,0.06999999999999995,0.3247190726744671,0.8735426167362013,0.08117976816861683,0.43677130836810063,0
2479,sPtBaeT4,line,5304,Yearly income_Height,9,0.6834526702090733,0.15164477528120598,1.0,-0.4470064927822521,-1.0,0.10598701443549574,-1.13046,0.25763,0.0,0.15,-0.597006492782252,0.597006492782252,0.848355224718794,1.1059870144354957,0.26590394746393364,0.27649675360887394,0
2480,sbRTi9oJ,hop,10822,Exercise amount_Body weight,9,-1.0,-1.0,-0.7108782322692491,-1.0,-1.0,-0.5822836931853574,0.0,0.12859,-0.4,-0.38,-0.62,0.62,0.28912176773075093,0.41771630681464256,0.14456088386537547,0.20885815340732128,0
2481,sbRTi9oJ,scatter,32183,Government spending_Budget deficit,1,1.0,1.0,1.0,1.0,0.8299204485966738,1.0,0.0,0.17008,0.9,0.88,0.12,0.12,0.0,0.1700795514033262,0.001,0.0850397757016631,0
2482,sbRTi9oJ,scatter,23642,Immigrant population_Economic growth,0,0.7593534681653358,0.5680598531076069,0.9506470832230648,1.0,0.5621128609457824,1.0,0.24065,0.0553,0.4,0.24,0.76,0.76,0.3825872301154579,0.4378871390542176,0.09564680752886451,0.2189435695271088,0
2483,sbRTi9oJ,scatter,25381,Income tax rate_Poverty rate,3,-0.7603487622727989,-0.985014593902706,-0.5356829306428916,-0.13120500056019552,-0.2878715994956473,0.02546159837525619,0.62914,-0.136,0.0,-0.05,-0.08120500056019551,0.08120500056019551,0.44933166325981433,0.31333319787090347,0.11233291581495364,0.07833329946772588,0
2484,sbRTi9oJ,scatter,12749,Labor union participation_Corporate profits,2,-0.5422896834452346,-0.9145268221082788,-0.17005254478219056,-1.0,-1.0,-0.5062753069611028,-0.45771,-0.25075,-0.4,-0.45,-0.55,0.55,0.7444742773260883,0.4937246930388972,0.1861185693315221,0.2468623465194486,0
2485,sbRTi9oJ,hop,20701,Temperature_Crime rate,7,-0.6286297943681278,-1.0,-0.25725958873625565,1.0,0.3640742836099462,1.0,1.62863,-0.10681,0.4,0.57,0.43000000000000005,0.43000000000000005,0.7427404112637443,0.6359257163900538,0.1856851028159361,0.3179628581950269,0
2486,sbRTi9oJ,hop,19861,Temperature_Sales of Mittens,6,-1.0,-1.0,-0.7687538160095142,-1.0,-1.0,-0.7758304951942949,0.0,-0.00708,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.2312461839904858,0.22416950480570508,0.1156230919952429,0.11208475240285254,0
2487,sbRTi9oJ,scatter,11455,Vaccination rate_Rate of illness,4,-1.0,-1.0,-0.74650049111379,-1.0,-1.0,-0.7665469675572667,0.0,-0.02005,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.25349950888621,0.2334530324427333,0.126749754443105,0.11672651622136665,0
2488,sbRTi9oJ,hop,12183,Weight_Price,8,1.0,1.0,1.0,1.0,0.8474675164545249,1.0,0.0,0.15253,0.9,0.93,0.06999999999999995,0.06999999999999995,0.0,0.1525324835454751,0.001,0.07626624177273755,0
2489,sbRTi9oJ,hop,11413,Yearly income_Height,5,0.031208900262970293,-0.4457122902263251,0.5081300907522657,0.21440124925848456,-0.188878453457052,0.6176809519740212,0.18319,-0.14728,0.0,0.15,0.06440124925848456,0.06440124925848456,0.9538423809785908,0.8065594054310732,0.2384605952446477,0.2016398513577683,0
2490,tfpHXNeN,band,80134,Exercise amount_Body weight,7,1.0,-0.1906556267931072,1.0,-0.8973806786179757,-0.8973806786179757,-0.8973806786179757,-1.89738,-1.19066,-0.4,-0.38,-0.5173806786179757,0.5173806786179757,1.1906556267931072,0.0,0.5953278133965536,0.001,0
2491,tfpHXNeN,scatter,2907,Government spending_Budget deficit,1,1.0,-0.38357182164437975,1.0,0.3435674986867532,-1.0,1.0,-0.65643,0.61643,0.9,0.88,-0.5364325013132468,0.5364325013132468,1.3835718216443798,2.0,0.6917859108221899,0.6717837493433766,0
2492,tfpHXNeN,scatter,19457,Immigrant population_Economic growth,2,-0.3184802384668297,-1.0,1.0,0.5212741332073418,-0.13209223510650325,1.0,0.83975,-0.86791,0.4,0.24,0.28127413320734185,0.28127413320734185,2.0,1.1320922351065033,0.6592401192334149,0.32668318415692255,0
2493,tfpHXNeN,scatter,2715,Income tax rate_Poverty rate,3,0.5969256336066033,-0.2290990581645707,1.0,0.5229381494946546,-1.0,1.0,-0.07399,0.7709,0.0,-0.05,0.5729381494946546,0.5729381494946546,1.2290990581645707,2.0,0.413012345885587,0.7614690747473273,0
2494,tfpHXNeN,scatter,24648,Labor union participation_Corporate profits,0,1.0,0.596935794131175,1.0,0.2914807121257639,-0.1405908338832566,0.7235522581347842,-0.70852,0.46108,-0.4,-0.45,0.7414807121257638,0.7414807121257638,0.40306420586882497,0.8641430920180408,0.20153210293441248,0.21603577300451024,0
2495,tfpHXNeN,band,5893,Temperature_Crime rate,9,0.4187989954832321,-0.4629586885528076,1.0,-0.3959522347202488,-0.4104174599251369,-0.3814870095153608,-0.81475,-1.43403,0.4,0.57,-0.9659522347202487,0.9659522347202487,1.4629586885528076,0.0289304504097761,0.44087884201801986,0.0072326126024440385,0
2496,tfpHXNeN,band,3028,Temperature_Sales of Mittens,8,0.08123948017248518,0.08123948017248518,0.08123948017248518,0.05068014966678702,-0.2238447868667808,0.32520508620035504,-0.03056,0.54905,-0.9,-0.89,0.940680149666787,0.940680149666787,0.0,0.5490498730671358,0.001,0.137262468266784,0
2497,tfpHXNeN,scatter,11969,Vaccination rate_Rate of illness,4,0.11262768316663795,-0.28962442712151404,0.5148797934547897,0.0139028936175698,-0.30009484007209725,0.3279006273072367,-0.09872,-0.17651,-0.9,-0.93,0.9439028936175698,0.9439028936175698,0.8045042205763038,0.627995467379334,0.201126055144076,0.15699886684483352,0
2498,tfpHXNeN,band,3076,Weight_Price,5,-1.0,-1.0,1.0,1.0,0.5508221581450639,1.0,2.0,-1.55082,0.9,0.93,0.06999999999999995,0.06999999999999995,2.0,0.44917784185493614,1.0,0.22458892092746807,0
2499,tfpHXNeN,band,4187,Yearly income_Height,6,0.0731119106217486,-0.5628114716562134,0.7090352928997106,1.0,-1.0,1.0,0.92689,0.72815,0.0,0.15,0.85,0.85,1.271846764555924,2.0,0.317961691138981,1.0,0
2500,uA0bwXSg,band,6470,Exercise amount_Body weight,9,-0.6238141856585677,-1.0,-0.2336259976569321,-0.12917044101386782,-0.9650185253759108,0.7066776433481752,0.49464,0.90532,-0.4,-0.38,0.2508295589861322,0.2508295589861322,0.7663740023430679,1.671696168724086,0.1950940940008178,0.4179240421810215,0
2501,uA0bwXSg,scatter,16079,Government spending_Budget deficit,1,0.3629752865460798,-0.27404942690784034,1.0,1.0,0.7904118163545888,1.0,0.63702,-1.06446,0.9,0.88,0.12,0.12,1.2740494269078404,0.2095881836454112,0.3185123567269601,0.1047940918227056,0
2502,uA0bwXSg,scatter,10517,Immigrant population_Economic growth,0,0.6339206563794046,0.35077211517829543,0.917069197580514,0.1031208031012496,-0.7937583937975006,1.0,-0.5308,1.22746,0.4,0.24,-0.1368791968987504,0.1368791968987504,0.5662970824022185,1.7937583937975006,0.14157427060055466,0.4484395984493752,0
2503,uA0bwXSg,scatter,9620,Income tax rate_Poverty rate,3,-0.7677576520722038,-0.9777510424616476,-0.55776426168276,-0.16043175580839342,-1.0,0.9761230171140248,0.60733,1.55614,0.0,-0.05,-0.11043175580839341,0.11043175580839341,0.4199867807788875,1.9761230171140247,0.10499669519472188,0.5682773864612092,0
2504,uA0bwXSg,scatter,23371,Labor union participation_Corporate profits,4,0.18469998916124156,-0.896164443698511,1.0,-1.0,-1.0,-0.138603672242136,-1.1847,-1.03477,-0.4,-0.45,-0.55,0.55,1.896164443698511,0.861396327757864,0.5404322164298763,0.430698163878932,0
2505,uA0bwXSg,band,7967,Temperature_Crime rate,6,0.0708097750466441,-0.801230872949398,0.9428504230426862,0.7802417636138967,0.6598824921423232,0.9006010350854703,0.70943,-1.50336,0.4,0.57,0.2102417636138968,0.2102417636138968,1.7440812959920842,0.2407185429431471,0.43602032399802104,0.060179635735786774,0
2506,uA0bwXSg,band,7012,Temperature_Sales of Mittens,8,-1.0,-1.0,-0.8843857526130114,-1.0,-1.0,-0.9182606677531072,0.0,-0.03387,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.11561424738698856,0.08173933224689278,0.05780712369349428,0.04086966612344639,0
2507,uA0bwXSg,scatter,7940,Vaccination rate_Rate of illness,2,1.0,0.7569903614795976,1.0,-0.7889107169933673,-0.9442004044514573,-0.6336210295352778,-1.78891,0.06757,-0.9,-0.93,0.1410892830066327,0.1410892830066327,0.24300963852040236,0.3105793749161795,0.12150481926020118,0.07764484372904495,0
2508,uA0bwXSg,band,8284,Weight_Price,5,0.6671332274310462,0.49790159487708,0.8363648599850118,0.9238544064484132,0.8646766388144083,0.9830321740824176,0.25672,-0.22011,0.9,0.93,-0.0061455935515868365,0.0061455935515868365,0.33846326510793173,0.11835553526800935,0.08461581627698309,0.029588883817002476,0
2509,uA0bwXSg,band,5014,Yearly income_Height,7,0.14318360434476562,-0.6630016877294818,0.949368896419013,0.16013250663390122,-0.6471215066317173,0.96738651989952,0.01695,0.00214,0.0,0.15,0.010132506633901223,0.010132506633901223,1.6123705841484948,1.6145080265312373,0.4030926460371237,0.40362700663280937,0
2510,uQuyrdbj,band,7699,Exercise amount_Body weight,8,-0.7210759744339816,-0.9364635921524198,-0.5056883567155437,-0.4383666502723465,-0.7314272181392794,-0.14530608240541382,0.28271,0.15535,-0.4,-0.38,-0.0583666502723465,0.0583666502723465,0.4307752354368761,0.5861211357338656,0.10769380885921909,0.14653028393346643,0
2511,uQuyrdbj,scatter,10923,Government spending_Budget deficit,3,1.0,0.926908096678294,1.0,1.0,0.9919417129184548,1.0,0.0,-0.06503,0.9,0.88,0.12,0.12,0.07309190332170601,0.008058287081545212,0.036545951660853004,0.004029143540772606,0
2512,uQuyrdbj,scatter,12305,Immigrant population_Economic growth,1,0.5684501904768418,0.4032518224235149,0.7336485585301689,0.8501675451580121,0.6155039326095486,1.0,0.28172,0.0541,0.4,0.24,0.6101675451580121,0.6101675451580121,0.33039673610665393,0.3844960673904514,0.08259918402666355,0.11733180627423173,0
2513,uQuyrdbj,scatter,17949,Income tax rate_Poverty rate,4,0.08811549888319581,0.0028687090436370077,0.17336228872275486,0.06381431207756337,-0.04586125603089014,0.17348988018601694,-0.0243,0.04886,0.0,-0.05,0.11381431207756337,0.11381431207756337,0.17049357967911785,0.21935113621690708,0.042623394919779525,0.05483778405422678,0
2514,uQuyrdbj,scatter,10716,Labor union participation_Corporate profits,2,0.3514172601360437,-0.10564493107928508,0.8084794513513727,-0.6239184483201725,-0.7499688155642978,-0.4978680810760472,-0.97534,-0.66202,-0.4,-0.45,-0.1739184483201725,0.1739184483201725,0.9141243824306577,0.25210073448825066,0.2285310956076645,0.06302518362206266,0
2515,uQuyrdbj,band,7276,Temperature_Crime rate,9,0.7514262802082776,0.4577596130311601,1.0,0.3409943788161023,0.1503801784665586,0.531608579165646,-0.41043,-0.16101,0.4,0.57,-0.22900562118389767,0.22900562118389767,0.5422403869688399,0.38122840069908737,0.14683333358855877,0.09530710017477184,0
2516,uQuyrdbj,band,13248,Temperature_Sales of Mittens,7,-0.8805289270917052,-0.9455580455611812,-0.8154998086222291,-0.9671851114555589,-1.0,-0.9343702229111176,-0.08666,-0.06443,-0.9,-0.89,-0.07718511145555884,0.07718511145555884,0.13005823693895202,0.0656297770888824,0.032514559234738005,0.016407444272220628,0
2517,uQuyrdbj,scatter,30264,Vaccination rate_Rate of illness,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.0,0.0,0.001,0.001,0
2518,uQuyrdbj,band,7589,Weight_Price,6,1.0,0.9204648951161284,1.0,1.0,0.9553924597987078,1.0,0.0,-0.03493,0.9,0.93,0.06999999999999995,0.06999999999999995,0.07953510488387161,0.044607540201292206,0.039767552441935805,0.022303770100646103,0
2519,uQuyrdbj,band,7694,Yearly income_Height,5,0.011722073718181571,-0.036169326831525295,0.059613474267888426,0.15307007800499914,-0.09096556926433852,0.3971057252743371,0.14135,0.39229,0.0,0.15,0.003070078004999144,0.003070078004999144,0.09578280109941373,0.4880712945386756,0.023945700274853432,0.12201782363466897,0
2520,uW1hTKdY,scatter,13098,Exercise amount_Body weight,3,0.8633283946138584,0.7266567892277167,1.0,-0.3490461342275226,-0.5273088347700711,-0.17078343368497426,-1.21237,0.08318,-0.4,-0.38,0.030953865772477385,0.030953865772477385,0.2733432107722833,0.3565254010850968,0.06833580269307082,0.08913135027127422,0
2521,uW1hTKdY,line,12074,Government spending_Budget deficit,5,0.28860381364506416,0.1852064562889704,0.3920011710011579,0.906868056100402,0.8137361122008038,1.0,0.61826,-0.02053,0.9,0.88,0.026868056100401994,0.026868056100401994,0.2067947147121875,0.18626388779919623,0.05169867867804688,0.04656597194979911,0
2522,uW1hTKdY,line,6516,Immigrant population_Economic growth,8,0.638024179758802,0.4644065851906021,0.8116417743270021,0.3312419136685192,0.22051159409911225,0.4419722332379261,-0.30678,-0.12577,0.4,0.24,0.09124191366851919,0.09124191366851919,0.34723518913640006,0.22146063913881386,0.08680879728410007,0.055365159784703466,0
2523,uW1hTKdY,line,11140,Income tax rate_Poverty rate,6,0.7130411649545509,0.5226658251782232,0.9034165047308786,-0.045906253121423324,-0.2839851615709601,0.1921726553281136,-0.75895,0.09541,0.0,-0.05,0.004093746878576679,0.004093746878576679,0.3807506795526554,0.47615781689907366,0.09518766988816385,0.11903945422476846,0
2524,uW1hTKdY,line,5318,Labor union participation_Corporate profits,7,0.9897989839856842,0.9196931920778846,1.0,-0.7277525200035129,-0.8975431815742836,-0.5579618584327422,-1.71755,0.25927,-0.4,-0.45,-0.27775252000351286,0.27775252000351286,0.08030680792211542,0.33958132314154144,0.03505289595389982,0.08489533078538536,0
2525,uW1hTKdY,scatter,33271,Temperature_Crime rate,0,1.0,0.9419829523822436,1.0,0.9619639831716816,0.7912907382669068,1.0,-0.03804,0.15069,0.4,0.57,0.3919639831716817,0.3919639831716817,0.05801704761775639,0.20870926173309323,0.029008523808878195,0.08533662245238743,0
2526,uW1hTKdY,scatter,23769,Temperature_Sales of Mittens,2,0.9078961912888596,0.8238640263949011,0.9919283561828176,-0.9412434963460752,-1.0,-0.8691294909215672,-1.84914,-0.03719,-0.9,-0.89,-0.05124349634607517,0.05124349634607517,0.16806432978791652,0.13087050907843278,0.04201608244697924,0.03605700271225398,0
2527,uW1hTKdY,line,6006,Vaccination rate_Rate of illness,9,1.0,0.9681454153376838,1.0,-1.0,-1.0,-1.0,-2.0,-0.03185,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.031854584662316165,0.0,0.015927292331158083,0.001,0
2528,uW1hTKdY,scatter,20292,Weight_Price,1,0.7557944713450215,0.6320634829300921,0.8795254597599507,1.0,0.9563639669059428,1.0,0.24421,-0.20383,0.9,0.93,0.06999999999999995,0.06999999999999995,0.2474619768298586,0.04363603309405717,0.06186549420746473,0.021818016547028585,0
2529,uW1hTKdY,scatter,5770,Yearly income_Height,4,0.924145278698722,0.7994522602298662,1.0,0.16137989335440062,0.021220868083848377,0.3015389186249531,-0.76277,0.07977,0.0,0.15,0.011379893354400622,0.011379893354400622,0.20054773977013385,0.2803180505411047,0.062346509234427916,0.07007951263527623,0
2530,uazFkSdf,line,8313,Exercise amount_Body weight,7,0.7708730116824816,0.7708730116824816,0.7708730116824816,-0.5062750487293184,-0.5062750487293184,-0.5062750487293184,-1.27715,0.0,-0.4,-0.38,-0.12627504872931838,0.12627504872931838,0.0,0.0,0.001,0.001,1
2531,uazFkSdf,scatter,22503,Government spending_Budget deficit,0,-0.6247760041903496,-0.8654744565810358,-0.3840775517996632,0.14426508311419314,0.14426508311419314,0.14426508311419314,0.76904,-0.4814,0.9,0.88,-0.7357349168858068,0.7357349168858068,0.48139690478137265,0.0,0.12034922619534322,0.001,1
2532,uazFkSdf,scatter,15663,Immigrant population_Economic growth,1,0.4994243732838912,0.4994243732838912,0.4994243732838912,-0.8942797455235243,-0.8942797455235243,-0.8942797455235243,-1.3937,0.0,0.4,0.24,-1.1342797455235243,1.1342797455235243,0.0,0.0,0.001,0.001,1
2533,uazFkSdf,scatter,14559,Income tax rate_Poverty rate,3,0.5537236965351662,0.5537236965351662,0.5537236965351662,1.0,1.0,1.0,0.44628,0.0,0.0,-0.05,1.05,1.05,0.0,0.0,0.001,0.001,1
2534,uazFkSdf,scatter,7356,Labor union participation_Corporate profits,2,0.2791276379398122,0.2791276379398122,0.2791276379398122,-0.2566497325275903,-0.2566497325275903,-0.2566497325275903,-0.53578,0.0,-0.4,-0.45,0.1933502674724097,0.1933502674724097,0.0,0.0,0.001,0.001,1
2535,uazFkSdf,line,9355,Temperature_Crime rate,9,-0.5458129900487816,-0.5458129900487816,-0.5458129900487816,-0.6247760041903496,-0.6247760041903496,-0.6247760041903496,-0.07896,0.0,0.4,0.57,-1.1947760041903495,1.1947760041903495,0.0,0.0,0.001,0.001,1
2536,uazFkSdf,line,7464,Temperature_Sales of Mittens,5,-0.7166261577555173,-0.7166261577555173,-0.7166261577555173,-1.0,-1.0,-0.8869495000029883,-0.28337,0.11305,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.0,0.11305049999701167,0.001,0.05652524999850583,1
2537,uazFkSdf,scatter,8663,Vaccination rate_Rate of illness,4,-0.4777807924579685,-0.4777807924579685,-0.4777807924579685,-0.17973021032331488,-0.17973021032331488,-0.17973021032331488,0.29805,0.0,-0.9,-0.93,0.7502697896766852,0.7502697896766852,0.0,0.0,0.001,0.001,1
2538,uazFkSdf,line,7306,Weight_Price,6,-0.34845901119179395,-0.34845901119179395,-0.34845901119179395,-0.2822999909937721,-0.2822999909937721,-0.2822999909937721,0.06616,0.0,0.9,0.93,-1.2122999909937722,1.2122999909937722,0.0,0.0,0.001,0.001,1
2539,uazFkSdf,line,9762,Yearly income_Height,8,0.5837451718057167,0.5837451718057167,0.5837451718057167,0.7528605503953459,-0.6965578033375739,1.0,0.16912,1.69656,0.0,0.15,0.6028605503953459,0.6028605503953459,0.0,1.6965578033375739,0.001,0.72470917686646,1
2540,ufBsgtDi,scatter,11278,Exercise amount_Body weight,3,1.0,1.0,1.0,-1.0,-1.0,1.0,-2.0,2.0,-0.4,-0.38,-0.62,0.62,0.0,2.0,0.001,1.0,0
2541,ufBsgtDi,band,12087,Government spending_Budget deficit,8,1.0,-0.013089387874439196,1.0,1.0,0.6188549573312283,1.0,0.0,-0.63194,0.9,0.88,0.12,0.12,1.0130893878744391,0.3811450426687717,0.5065446939372196,0.19057252133438585,0
2542,ufBsgtDi,band,24882,Immigrant population_Economic growth,5,-1.0,-1.0,-1.0,1.0,0.37227868077880705,1.0,2.0,0.62772,0.4,0.24,0.76,0.76,0.0,0.627721319221193,0.001,0.3138606596105965,0
2543,ufBsgtDi,band,41375,Income tax rate_Poverty rate,6,-1.0,-1.0,-1.0,0.27445981812703435,-0.5508706904620042,1.0,1.27446,1.55087,0.0,-0.05,0.32445981812703434,0.32445981812703434,0.0,1.5508706904620042,0.001,0.4126652542945193,0
2544,ufBsgtDi,band,10468,Labor union participation_Corporate profits,7,0.6055795602116323,0.21115912042326454,1.0,-1.0,-1.0,1.0,-1.60558,1.21116,-0.4,-0.45,-0.55,0.55,0.7888408795767354,2.0,0.19721021989418386,1.0,0
2545,ufBsgtDi,scatter,62588,Temperature_Crime rate,4,-0.9260220362869196,-1.0,-0.8520440725738392,1.0,0.34951503256712835,1.0,1.92602,0.50253,0.4,0.57,0.43000000000000005,0.43000000000000005,0.14795592742616082,0.6504849674328717,0.036988981856540204,0.3252424837164358,0
2546,ufBsgtDi,scatter,42502,Temperature_Sales of Mittens,0,1.0,1.0,1.0,-1.0,-1.0,-0.4347832999498527,-2.0,0.56522,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.0,0.5652167000501473,0.001,0.2826083500250737,0
2547,ufBsgtDi,band,9481,Vaccination rate_Rate of illness,9,-0.8240240598734083,-1.0,-0.5532216486800388,-0.7476375519859901,-0.8583832344842783,-0.6368918694877019,0.07639,-0.22529,-0.9,-0.93,0.18236244801400991,0.18236244801400991,0.44677835131996124,0.2214913649965764,0.13540120559668478,0.0553728412491441,0
2548,ufBsgtDi,scatter,23684,Weight_Price,1,0.9673932790931296,0.7991623853598286,1.0,1.0,0.5798069516302409,1.0,0.03261,0.21936,0.9,0.93,0.06999999999999995,0.06999999999999995,0.20083761464017136,0.4201930483697591,0.08411544686665046,0.21009652418487956,0
2549,ufBsgtDi,scatter,28566,Yearly income_Height,2,0.9596240916085644,0.9192481832171286,1.0,-1.0,-1.0,1.0,-1.95962,1.91925,0.0,0.15,-1.15,1.15,0.08075181678287136,2.0,0.020187954195717894,1.0,0
2550,vBx9uVpC,hop,11453,Exercise amount_Body weight,7,-0.4153874726578408,-0.8392271781983027,0.008452232882621091,-0.291282863804264,-0.7080685008571681,0.12550277324864026,0.1241,-0.01411,-0.4,-0.38,0.08871713619573601,0.08871713619573601,0.8476794110809238,0.8335712741058083,0.21191985277023095,0.20839281852645214,0
