,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,postBelief,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preUncerainty,preUncertaintyLower,preUncertaintyUpper,usertoken,varindex,vars,visGroup
5176,false,1.0127053297234756,1.0127053297234756,-0.07887579535966993,0.07887579535966993,10,-0.7870251028107367,0.381264979703418,-0.5963926129590278,-0.9776575926624458,0.22568022691273892,0.30238918434374806,0.07448563474086489,0.37687481908461296,dE7BU5Lt,2,"Number of religious population
racial diversity",hop
5177,false,0.0,0.0,-0.006415805577345113,0.006415805577345113,10,1,0.20944473846842837,0.7905552615315716,1,1,0.20302893289108326,0.7969710671089167,1,dE7BU5Lt,3,"Homeless population
Uninsured population",hop
5178,false,-0.7999168591699906,0.7999168591699906,-0.43447633166236344,0.43447633166236344,100,0.7513444196990393,0.7648324324186471,0.23516756758135293,1,-0.0485724394709513,0.33035610075628363,-0.21375048984909317,0.11660561090719046,dE7BU5Lt,4,"Number of movies attended
Amount red meat eaten",hop
5179,false,2.0,2.0,0.4462051974580852,0.4462051974580852,100,-1,0.11868955546596505,-0.881310444534035,-1,1,0.5648947529240502,0.4351052470759498,1,dE7BU5Lt,5,"Immigrant population
Crime rate",hop
5180,true,0.2672594411355198,0.2672594411355198,0.3835082635383895,0.3835082635383895,100,0.3401504593994755,0.4895531289623829,0.09537389491828407,0.584927023880667,0.6074099005349953,0.8730613925007724,0.12693860749922758,1,dE7BU5Lt,7,"Avg. hours on social media
Depression severity",hop
5181,false,-0.8774182297903124,0.8774182297903124,-0.06797565630881253,0.06797565630881253,100,0.3661808159690749,0.9317257028803674,-0.09968203547110882,0.8320436674092586,-0.5112374138212374,0.8637500465715549,-0.0793623905354599,-0.9431124371070148,dE7BU5Lt,8,"Minimum wage
Unemployment rate",hop
5182,true,0.018947735354285955,0.018947735354285955,-0.37394237356409943,0.37394237356409943,100,-0.5673693682695249,1.0730285487972846,-1,0.0730285487972846,-0.5484216329152389,0.6990861752331852,-0.1988785452986463,-0.8979647205318315,dE7BU5Lt,9,"Avg. hours on social media
Avg. hours of sleep",hop
5183,false,1.2796068902776552,1.2796068902776552,-0.057595828861479514,0.057595828861479514,100,-0.4423720322667539,0.5342761806528555,-0.1752339419403262,-0.7095101225931817,0.8372348580109013,0.476680351791376,0.523319648208624,1,dE7BU5Lt,10,"Annual carbon emissions
Global temperature increase",hop
5184,true,0.06257995489377466,0.06257995489377466,-0.10281999215037563,0.10281999215037563,100,0.9374200451062253,0.4520444226833926,0.5479555773166074,1,1,0.349224430533017,0.650775569466983,1,dE7BU5Lt,11,"Proportion of residents in poverty
Crime rate",hop
5185,false,1.4648053460959032,1.4648053460959032,-0.11097696086538789,0.11097696086538789,10,-0.6372851288088244,0.8237604571580182,-0.1762395428419818,-1,0.8275202172870788,0.7127834962926303,0.28721650370736973,1,dE7BU5Lt,12,"Years of education
Income",hop
5186,true,-0.25961695046368677,0.25961695046368677,0.43616944520662426,0.43616944520662426,10,-0.48676951706425114,0.5400528329402252,-0.21674310059413848,-0.7567959335343637,-0.7463864675279379,0.9762222781468495,-0.023777721853150524,-1,dE7BU5Lt,13,"Hours of TV watched in a month
Number of books read in a month",hop
5187,true,0.11383155162501324,0.11383155162501324,0.47034464347756466,0.47034464347756466,100,-0.9063287116773899,0.6133726552921606,-0.38662734470783944,-1,-0.7924971600523767,1.0837172987697252,-1,0.08371729876972522,dE7BU5Lt,14,"Amount of rainfall
Number of sunny days",hop
5188,true,0.20648922740379017,0.20648922740379017,-0.06958082118247955,0.06958082118247955,10,0.6798218788300738,0.6403562423398523,0.35964375766014767,1,0.886311106233864,0.5707754211573728,0.4292245788426272,1,dE7BU5Lt,15,"Parental income
Children's SAT scores",hop
5189,false,-0.8313503471591353,0.8313503471591353,0.5160057149642108,0.5160057149642108,100,0.8138858794921595,0.5771828074401226,0.4228171925598774,1,-0.01746446766697579,1.0931885224043334,-0.5640587288691425,0.5291297935351909,vt4hYjdP,0,"Immigrant population
Crime rate",line
5190,true,-0.21818553555014497,0.21818553555014497,-0.7670452762449782,0.7670452762449782,100,-0.5485999087356792,1.2334743876733296,-1,0.23347438767332962,-0.7667854442858242,0.4664291114283514,-0.5335708885716486,-1,vt4hYjdP,1,"Amount of rainfall
Number of sunny days",line
5191,true,-0.22906140376313977,0.22906140376313977,0.05088077537938135,0.05088077537938135,10,-0.4258510452579969,0.08962561759913773,-0.38103823645842794,-0.47066385405756567,-0.6549124490211367,0.14050639297851908,-0.584659252531877,-0.7251656455103961,vt4hYjdP,2,"Hours of TV watched in a month
Number of books read in a month",line
5192,true,0.022843422360895316,0.022843422360895316,-0.6186053901291677,0.6186053901291677,100,0.9771565776391047,0.7828622733780806,0.21713772662191944,1,1,0.16425688324891285,0.8357431167510871,1,vt4hYjdP,3,"Proportion of residents in poverty
Crime rate",line
5193,false,-0.9728475777471375,0.9728475777471375,0.22814793117450938,0.22814793117450938,100,0.9503324245794373,0.6170612184341939,0.3829387815658061,1,-0.02251515316770014,0.8452091496087033,-0.4451197279720518,0.4000894216366515,vt4hYjdP,4,"Number of movies attended
Amount red meat eaten",line
5194,true,-0.10037540890847985,0.10037540890847985,-0.2773945885377349,0.2773945885377349,100,-0.7692167339398082,0.4615665321203837,-0.5384334678796163,-1,-0.869592142848288,0.18417194358264877,-0.7775061710569635,-0.9616781146396123,vt4hYjdP,5,"Avg. hours on social media
Avg. hours of sleep",line
5195,false,1.1938909195814378,1.1938909195814378,0.08852672006465623,0.08852672006465623,10,-0.2704962913143889,0.14183155009356918,-0.1995805162676043,-0.3414120663611735,0.9233946282670489,0.2303582701582254,0.7696417298417746,1,vt4hYjdP,6,"Homeless population
Uninsured population",line
5196,false,-1.3269370550534638,1.3269370550534638,0.27152298401429475,0.27152298401429475,10,0.3269370550534638,0.15337903133877528,0.2502475393840762,0.40362657072285146,-1,0.42490201535307004,-0.57509798464693,-1,vt4hYjdP,7,"Number of religious population
racial diversity",line
5197,true,0.045189535302896155,0.045189535302896155,-0.6877746715780713,0.6877746715780713,100,0.9548104646971038,0.9933984623896945,0.0066015376103054635,1,1,0.3056237908116233,0.6943762091883767,1,vt4hYjdP,8,"Avg. hours on social media
Depression severity",line
5198,true,0.44733432757534186,0.44733432757534186,-0.1566449396461258,0.1566449396461258,10,0.5526656724246581,0.22606886998277065,0.4396312374332727,0.6657001074160434,1,0.06942393033664485,0.9305760696633552,1,vt4hYjdP,9,"Number traffic violations
Car insurance premium",line
5199,false,1.0424006645605897,1.0424006645605897,-1.2808745936649364,1.2808745936649364,100,-0.9148767159495514,1.549621604817278,-1,0.549621604817278,0.12752394861103822,0.2687470111523415,-0.006849556965132508,0.261897454187209,vt4hYjdP,10,"Minimum wage
Unemployment rate",line
5200,true,0.34662647872980745,0.34662647872980745,0.26324372717389677,0.26324372717389677,10,0.5345167992720841,0.20503205062522656,0.4320007739594709,0.6370328245846975,0.8811432780018915,0.4682757777991233,0.5317242222008767,1,vt4hYjdP,11,"Parental income
Children's SAT scores",line
5201,true,0.519983412801245,0.519983412801245,1.3202358329709636,1.3202358329709636,10,-0.5256354549245439,0.4652422257551794,-0.2930143420469542,-0.7582565678021336,-0.005652042123298839,1.785478058726143,-0.8983910714863703,0.8870869872397726,vt4hYjdP,12,"Height
College GPA",line
5202,false,1.208892724587436,1.208892724587436,-0.4065306106506654,0.4065306106506654,100,-0.46411839296511403,0.5574509501147089,-0.18539291790775958,-0.7428438680224685,0.7447743316223219,0.15092033946404348,0.6693141618903,0.8202345013543435,vt4hYjdP,13,"Annual carbon emissions
Global temperature increase",line
5203,false,0.45507506628491345,0.45507506628491345,-0.5880917161312287,0.5880917161312287,10,0.38268617695877305,1.606451532921486,-0.6064515329214859,1,0.8377612432436865,1.0183598167902572,-0.018359816790257222,1,vt4hYjdP,14,"College GPA
Post-college income",line
5204,false,0.24907156750989246,0.24907156750989246,0.12438473377363723,0.12438473377363723,10,0.17689598344471835,1.2604585725540918,-0.4533333028323275,0.8071252697217643,0.4259675509546108,1.384843306327729,-0.384843306327729,1,vt4hYjdP,15,"Years of education
Income",line
5205,false,0.9589464431732402,0.9589464431732402,-0.15247093863508354,0.15247093863508354,100,-0.5930485897722753,0.3941166166467496,-0.39599028144890047,-0.79010689809565,0.3658978534009649,0.24164567801166603,0.24507501439513213,0.48672069240679816,IVN0Og7u,0,"Annual carbon emissions
Global temperature increase",line
5206,false,1.0195159926354818,1.0195159926354818,0.23062618586441808,0.23062618586441808,10,-0.9345801470617576,0.24491172569059505,-0.755088274309405,-1,0.08493584557372413,0.4755379115550131,-0.15283311020378232,0.3227048013512308,IVN0Og7u,1,"Homeless population
Uninsured population",line
5207,false,0.8539294064962144,0.8539294064962144,-0.2888410560671863,0.2888410560671863,100,-0.824045951184945,0.37596744615782685,-0.6240325538421732,-1,0.029883455311269458,0.08712639009064055,-0.013679739734050733,0.07344665035658982,IVN0Og7u,2,"Number of movies attended
Amount red meat eaten",line
5208,true,-0.0803926380450295,0.0803926380450295,-0.15854237822009215,0.15854237822009215,100,-0.6338896465858408,0.40901643670508486,-0.42938142823329833,-0.8383978649383832,-0.7142822846308703,0.2504740584849927,-0.589045255388374,-0.8395193138733668,IVN0Og7u,3,"Avg. hours on social media
Avg. hours of sleep",line
5209,true,-0.28509133913313467,0.28509133913313467,0.1814537565556711,0.1814537565556711,100,0.697858628465803,0.1935992166045144,0.6010590201635457,0.7946582367680601,0.4127672893326684,0.3750529731601855,0.22524080275257563,0.6002937759127611,IVN0Og7u,4,"Proportion of residents in poverty
Crime rate",line
5210,false,0.9709328487059492,0.9709328487059492,0.15194151930689093,0.15194151930689093,10,-0.5363689235978455,0.30474168976271576,-0.3839980787164876,-0.6887397684792034,0.4345639251081037,0.4566832090696067,0.20622232057330048,0.6629055296429072,IVN0Og7u,5,"College GPA
Post-college income",line
5211,true,0.23129896768287034,0.23129896768287034,-0.0018417985902547396,0.0018417985902547396,10,-0.21478868910661802,0.11726333561819002,-0.15615702129752312,-0.27342035691571315,0.016510278576252313,0.11542153702793528,-0.041200489937715246,0.07422104709022004,IVN0Og7u,6,"Height
College GPA",line
5212,true,-0.1975468063043913,0.1975468063043913,-0.02514227668535801,0.02514227668535801,100,-0.415999691082991,0.14925983386546898,-0.34136977415025654,-0.4906296080157255,-0.6135464973873823,0.12411755718011097,-0.5514877187973268,-0.6756052759774378,IVN0Og7u,7,"Amount of rainfall
Number of sunny days",line
5213,false,0.6568953452640578,0.6568953452640578,0.42233807990181643,0.42233807990181643,10,-0.4646532732240074,0.13144244876339112,-0.39893204884231187,-0.530374497605703,0.1922420720400504,0.5537805286652075,-0.08464819229255344,0.46913233637265406,IVN0Og7u,8,"Years of education
Income",line
5214,true,-0.37185147143528763,0.37185147143528763,0.031042905243111596,0.031042905243111596,10,0.7349393627586487,0.12042281043768766,0.6747279575398051,0.7951507679774927,0.36308789132336106,0.15146571568079925,0.2873550334829613,0.43882074916376057,IVN0Og7u,9,"Number traffic violations
Car insurance premium",line
5215,false,-0.462777971537939,0.462777971537939,0.23622931286675275,0.23622931286675275,10,0.10493405374713904,0.1971874578116426,0.006340324841317635,0.20352778265296023,-0.35784391779079994,0.43341677067839535,-0.14113553245160237,-0.5745523031299977,IVN0Og7u,10,"Number of religious population
racial diversity",line
5216,true,-0.28055490280106987,0.28055490280106987,-0.03464021815298901,0.03464021815298901,10,0.37648177912297487,0.21334737315801977,0.26980809254396476,0.48315546570198453,0.095926876321905,0.17870715500503076,0.006573298819389617,0.18528045382442038,IVN0Og7u,11,"Parental income
Children's SAT scores",line
5217,false,0.9541925809825251,0.9541925809825251,0.2279476604259787,0.2279476604259787,100,-0.6923891956031958,0.2445632309143746,-0.5701075801460085,-0.8146708110603831,0.26180338537932935,0.4725108913403533,0.0255479397091527,0.498058831049506,IVN0Og7u,12,"Minimum wage
Unemployment rate",line
5218,false,0.6863652705419108,0.6863652705419108,0.012273482108832778,0.012273482108832778,100,-0.6479968976335579,0.12913006804209237,-0.5834318636125118,-0.7125619316546041,0.03836837290835282,0.14140355015092515,-0.032333402167109726,0.10907014798381542,IVN0Og7u,13,"Immigrant population
Crime rate",line
5219,true,0.19248907111787106,0.19248907111787106,0.01910849257720959,0.01910849257720959,100,0.5175992609052591,0.10175795720086445,0.4667202823048269,0.5684782395056913,0.7100883320231302,0.12086644977807404,0.6496551071340932,0.7705215569121673,IVN0Og7u,14,"Avg. hours on social media
Depression severity",line
5220,true,-0.18106622119482196,0.18106622119482196,0.22427413131263974,0.22427413131263974,10,-0.40258592671254023,0.20794438390182263,-0.29861373476162895,-0.5065581186634516,-0.5836521479073622,0.43221851521446236,-0.3675428903001308,-0.7997614055145932,IVN0Og7u,15,"Hours of TV watched in a month
Number of books read in a month",line
5221,true,0.29246402964616736,0.29246402964616736,-0.27601665610659243,0.27601665610659243,100,0.6221999539883218,0.4834857744637677,0.380457066756438,0.8639428412202057,0.9146639836344892,0.2074691183571753,0.7925308816428247,1,4KFaHY3F,0,"Amount of rainfall
Number of sunny days",line
5222,true,-0.19699845880580047,0.19699845880580047,0.21412116242977808,0.21412116242977808,10,-0.7099237529351285,0.23205823659123115,-0.5938946346395129,-0.825952871230744,-0.906922211740929,0.4461793990210092,-0.5538206009789908,-1,4KFaHY3F,1,"Hours of TV watched in a month
Number of books read in a month",line
5223,true,-0.4172766645281738,0.4172766645281738,0.2645805625017277,0.2645805625017277,10,0.8355232909240466,0.2630696453588932,0.7039884682446005,0.9670581136034937,0.41824662639587284,0.5276502078606209,0.1544215224655625,0.6820717303261834,4KFaHY3F,2,"Parental income
Children's SAT scores",line
5224,true,0.6154701956492501,0.6154701956492501,-0.12310841685135909,0.12310841685135909,10,-0.6355035545272123,0.13030379734260844,-0.5703516558559081,-0.7006554531985165,-0.020033358877962204,0.007195380491249348,-0.01643566863233753,-0.023631049123586878,4KFaHY3F,3,"Height
College GPA",line
5225,false,1.8962164811652908,1.8962164811652908,0.054337646205307566,0.054337646205307566,10,-1,0.24342361429774084,-0.7565763857022592,-1,0.8962164811652908,0.2977612605030484,0.7022387394969516,1,4KFaHY3F,4,"Years of education
Income",line
5226,false,-0.5889307292265911,0.5889307292265911,-0.10157187785632793,0.10157187785632793,10,0.5504385477983424,0.26857871876845807,0.4161491884141135,0.6847279071825716,-0.03849218142824867,0.16700684091213014,-0.1219956018843138,0.04501123902781634,4KFaHY3F,5,"Number of religious population
racial diversity",line
5227,false,1.0348339923223189,1.0348339923223189,0.03571527974342431,0.03571527974342431,10,-0.10312838774132421,0.10196106662524068,-0.0521478544287039,-0.15410892105394458,0.9317056045809946,0.137676346368665,0.862323653631335,1,4KFaHY3F,6,"Homeless population
Uninsured population",line
5228,false,0.882132695773773,0.882132695773773,-0.15190319017242543,0.15190319017242543,100,-0.8270650451274146,0.3026985527288093,-0.67571576876301,-0.9784143214918193,0.055067650646358324,0.15079536255638387,-0.02033003063183353,0.13046533192455034,4KFaHY3F,7,"Number of movies attended
Amount red meat eaten",line
5229,true,0.04446306279188672,0.04446306279188672,-0.019929916270206682,0.019929916270206682,10,0.8305758415642484,0.26985210755793654,0.6956497877852801,0.9655018953432166,0.8750389043561351,0.24992219128772986,0.7500778087122701,1,4KFaHY3F,8,"Number traffic violations
Car insurance premium",line
5230,true,0.0032152032094998617,0.0032152032094998617,0.08604805299975382,0.08604805299975382,100,0.8134394530715086,0.2806426344382298,0.6731181358523937,0.9537607702906234,0.8166546562810084,0.3666906874379836,0.6333093125620164,1,4KFaHY3F,9,"Proportion of residents in poverty
Crime rate",line
5231,false,0.9723594242945324,0.9723594242945324,0.18311139461421888,0.18311139461421888,10,0.02764057570546763,0.14379912320290344,-0.04425898589598409,0.09954013730691935,1,0.3269105178171223,0.6730894821828777,1,4KFaHY3F,10,"College GPA
Post-college income",line
5232,false,-1.0110230034739105,1.0110230034739105,0.19193386798546053,0.19193386798546053,100,0.8782366813338494,0.2478864926360964,0.7521135073639036,1,-0.13278632214006114,0.43982036062155694,-0.3526965024508397,0.08712385817071722,4KFaHY3F,11,"Immigrant population
Crime rate",line
5233,true,0.12061003901740902,0.12061003901740902,0.19708713017541074,0.19708713017541074,100,-0.5624621416959288,0.4181679936940143,-0.35337814484892155,-0.7715461385429359,-0.44185210267851976,0.615255123869425,-0.13422454074380724,-0.7494796646132322,4KFaHY3F,12,"Avg. hours on social media
Avg. hours of sleep",line
5234,false,1.0999833901673337,1.0999833901673337,-0.05892751551019004,0.05892751551019004,100,-0.4608507546918071,0.3162926177699754,-0.3027044458068193,-0.6189970635767947,0.6391326354755267,0.25736510225978537,0.5104500843456341,0.7678151866054195,4KFaHY3F,13,"Annual carbon emissions
Global temperature increase",line
5235,true,-0.45026481912672534,0.45026481912672534,0.16076619352525356,0.16076619352525356,100,0.7108758394035635,0.2954518109884281,0.5631499339093495,0.8586017448977776,0.26061102027683813,0.45621800451368166,0.0325020180199973,0.48872002253367897,4KFaHY3F,14,"Avg. hours on social media
Depression severity",line
5236,false,0.9021853055735336,0.9021853055735336,0.1527663215683166,0.1527663215683166,100,-0.8684486514110445,0.2550642329533701,-0.7409165349343594,-0.9959807678877295,0.033736654162489055,0.4078305545216867,-0.1701786230983544,0.2376519314233323,4KFaHY3F,15,"Minimum wage
Unemployment rate",line
5237,true,0.700962211900171,0.700962211900171,0.05211566332466894,0.05211566332466894,100,-0.845120750307893,0.20804557819552194,-0.741097961210132,-0.949143539405654,-0.14415853840772191,0.2601612415201909,-0.014077917647626448,-0.2742391591678173,vgFv039f,0,"Amount of rainfall
Number of sunny days",hop
5238,false,-0.42966648711775207,0.42966648711775207,0.012558510601334394,0.012558510601334394,10,0.10021705474436349,0.12835326554002724,0.03604042197434998,0.16439368751437722,-0.3294494323733886,0.14091177614136163,-0.2589935443027078,-0.39990532044406946,vgFv039f,1,"College GPA
Post-college income",hop
5239,true,-0.1579066458829066,0.1579066458829066,0.2690291750470586,0.2690291750470586,100,0.2813206863948847,0.640761510151951,-0.03906006868109074,0.6017014414708604,0.12341404051197813,0.9097906851990096,-0.33148130208752674,0.5783093831114829,vgFv039f,2,"Proportion of residents in poverty
Crime rate",hop
5240,false,-1.0582336729910589,1.0582336729910589,0.8581353855502147,0.8581353855502147,100,0.3590354816046222,0.3715740361306581,0.17324846353929302,0.5448224996699511,-0.6991981913864367,1.2297094216808728,-1,0.22970942168087283,vgFv039f,3,"Number of movies attended
Amount red meat eaten",hop
5241,true,-0.8733833155647264,0.8733833155647264,0.20644947271745723,0.20644947271745723,100,0.34161354183889325,0.28785463922567933,0.1976862222260536,0.4855408614517329,-0.5317697737258331,0.49430411194313656,-0.28461771775426487,-0.7789218296974014,vgFv039f,4,"Avg. hours on social media
Depression severity",hop
5242,false,0.45604386828420496,0.45604386828420496,0.12804310445683703,0.12804310445683703,100,-0.9507687915313556,0.3366736324730697,-0.6633263675269303,-1,-0.49472492324715067,0.4647167369299067,-0.2623665547821972,-0.727083291712104,vgFv039f,5,"Minimum wage
Unemployment rate",hop
5243,false,-0.30031512317883124,0.30031512317883124,1.3993697536423375,1.3993697536423375,10,-0.6996848768211688,0.6006302463576625,-0.39936975364233746,-1,-1,2.0,-1,1,vgFv039f,6,"Homeless population
Uninsured population",hop
5244,true,2.0,2.0,-2.0,2.0,10,-1,2.0,-1,1,1,0.0,1,1,vgFv039f,7,"Number traffic violations
Car insurance premium",hop
5245,true,0.1551803867674953,0.1551803867674953,-0.17897688445245635,0.17897688445245635,100,-0.14419656540186315,0.5941848212017944,-0.44128897600276046,0.15289584519903388,0.01098382136563214,0.41520793674933804,-0.1966201470090368,0.21858778974030124,vgFv039f,8,"Avg. hours on social media
Avg. hours of sleep",hop
5246,true,-1.3320180148929524,1.3320180148929524,0.06837541594108743,0.06837541594108743,10,0.8562994636508519,0.005842068040137871,0.8533784296307829,0.8592204976709208,-0.4757185512421005,0.0742174839812253,-0.43860980925148785,-0.5128272932327131,vgFv039f,9,"Height
College GPA",hop
5247,false,-0.5460639996459242,0.5460639996459242,1.2291899844593248,1.2291899844593248,10,1,0.00480465472138647,0.9951953452786135,1,0.4539360003540758,1.2339946391807113,-0.23399463918071128,1,vgFv039f,10,"Number of religious population
racial diversity",hop
5248,true,-0.23498412625101167,0.23498412625101167,-0.6608544312677533,0.6608544312677533,10,0.02539088494345254,1.2723291579946503,-0.6107736940538726,0.6615554639407777,-0.20959324130755913,0.611474726726897,-0.5153306046710076,0.0961441220558894,vgFv039f,11,"Parental income
Children's SAT scores",hop
5249,false,-0.16945676113531682,0.16945676113531682,0.2523206727721865,0.2523206727721865,10,0.4091078248589295,0.3307737805315658,0.2437209345931466,0.5744947151247124,0.23965106372361267,0.5830944533037523,-0.051896162928263434,0.5311982903754888,vgFv039f,12,"Years of education
Income",hop
5250,false,0.6609796790523597,0.6609796790523597,-0.24134208290867032,0.24134208290867032,100,-0.5099863806408715,0.7823528455736575,-0.11880995785404286,-0.9011628034277004,0.15099329841148812,0.5410107626649872,-0.11951208292100546,0.4214986797439817,vgFv039f,13,"Immigrant population
Crime rate",hop
5251,true,-2.0,2.0,1.6480012108124047,1.6480012108124047,10,1,0.0,1,1,-1,1.6480012108124047,-1,0.6480012108124047,vgFv039f,14,"Hours of TV watched in a month
Number of books read in a month",hop
5252,false,-0.23908297931914335,0.23908297931914335,0.967750301888396,0.967750301888396,100,1,0.0,1,1,0.7609170206808566,0.967750301888396,0.03224969811160405,1,vgFv039f,15,"Annual carbon emissions
Global temperature increase",hop
5253,false,1.1154347480328197,1.1154347480328197,-0.1401160622444913,0.1401160622444913,100,-0.5393808415294665,0.4733706323701388,-0.3026955253443972,-0.776066157714536,0.5760539065033532,0.3332545701256475,0.40942662144052955,0.7426811915661771,WG9QwZjd,0,"Annual carbon emissions
Global temperature increase",band
5254,false,0.4293245589672749,0.4293245589672749,-0.32785977059403426,0.32785977059403426,10,-0.09491214100281858,0.8813968835667085,-0.5356105827861728,0.34578630078053574,0.3344124179644563,0.5535371129726743,0.057643861478119174,0.6111809744507934,WG9QwZjd,1,"Years of education
Income",band
5255,false,0.7294882079149647,0.7294882079149647,-0.16847741518999815,0.16847741518999815,100,-0.712689494280424,0.6154009150945421,-0.38459908490545786,-1,0.016798713634540663,0.44692349990454394,-0.2066630363177313,0.24026046358681263,WG9QwZjd,2,"Immigrant population
Crime rate",band
5256,true,0.23113707057736033,0.23113707057736033,0.14436099665400093,0.14436099665400093,10,-0.5952511590937781,0.4564157036827132,-0.3670433072524215,-0.8234590109351347,-0.3641140885164178,0.6007767003367142,-0.06372573834806078,-0.6645024386847749,WG9QwZjd,3,"Hours of TV watched in a month
Number of books read in a month",band
5257,false,0.838536626995046,0.838536626995046,0.05667529802425153,0.05667529802425153,10,-0.471827230363717,0.5489584984820897,-0.19734798112267216,-0.7463064796047618,0.36670939663132907,0.6056337965063412,0.06389249837815836,0.6695262948844996,WG9QwZjd,4,"Number of religious population
racial diversity",band
5258,false,0.9812806853813376,0.9812806853813376,0.5872827066466888,0.5872827066466888,100,-0.8503980347141544,0.37090701093134637,-0.6290929890686536,-1,0.1308826506671832,0.9581897175780352,-0.3482122081218344,0.6099775094562008,WG9QwZjd,5,"Number of movies attended
Amount red meat eaten",band
5259,true,0.25743658304373396,0.25743658304373396,0.12515187031853459,0.12515187031853459,100,0.2814255959659082,0.49340911577956703,0.03472103807612448,0.5281301538556915,0.5388621790096422,0.6185609860981016,0.22958168596059125,0.8481426720586929,WG9QwZjd,6,"Avg. hours on social media
Depression severity",band
5260,true,-0.2287098793235242,0.2287098793235242,-0.028363478132657383,0.028363478132657383,100,-0.4319418694991884,0.49766233590918313,-0.1831107015445968,-0.6807730374537799,-0.6606517488227126,0.46929885777652575,-0.42600231993444965,-0.8953011777109754,WG9QwZjd,7,"Amount of rainfall
Number of sunny days",band
5261,true,-0.32305263480750024,0.32305263480750024,0.02392140881171345,0.02392140881171345,100,0.7851307394869234,0.3806265398702533,0.5948174695517967,0.97544400942205,0.4620781046794231,0.40454794868196675,0.25980413033843974,0.6643520790204065,WG9QwZjd,8,"Proportion of residents in poverty
Crime rate",band
5262,true,-0.7820064228567627,0.7820064228567627,0.8420247869693542,0.8420247869693542,10,0.9121847306523108,0.17563053869537848,0.8243694613046215,1,0.13017830779554806,1.0176553256647327,-0.37864935503681835,0.6390059706279143,WG9QwZjd,9,"Height
College GPA",band
5263,true,0.07112958652818935,0.07112958652818935,-0.16038329196161172,0.16038329196161172,10,-0.46194637856592613,0.6606572061695708,-0.13161777548114073,-0.7922749816507115,-0.3908167920377368,0.5002739142079591,-0.1406798349337573,-0.6409537491417163,WG9QwZjd,10,"Parental income
Children's SAT scores",band
5264,true,0.3158432790217558,0.3158432790217558,-0.04806236532107788,0.04806236532107788,10,0.596891277079771,0.29530387693650817,0.44923933861151677,0.7445432155480249,0.9127345561015268,0.2472415116154303,0.7527584883845697,1,WG9QwZjd,11,"Number traffic violations
Car insurance premium",band
5265,false,0.8068541560775799,0.8068541560775799,0.17775170584762945,0.17775170584762945,10,-0.7843095621585494,0.4313808756829012,-0.5686191243170988,-1,0.02254459391903052,0.6091325815305306,-0.28202169684623474,0.32711088468429583,WG9QwZjd,12,"College GPA
Post-college income",band
5266,true,-0.2148352516661325,0.2148352516661325,-0.10826870299999558,0.10826870299999558,100,-0.5304006413148581,0.5866768671486604,-0.23706220774052783,-0.8237390748891882,-0.7452358929809906,0.4784081641486648,-0.5060318109066582,-0.984439975055323,WG9QwZjd,13,"Avg. hours on social media
Avg. hours of sleep",band
5267,false,-1.068521946334103,1.068521946334103,-0.16884938840540675,0.16884938840540675,100,0.6205604053761848,0.6592112578326874,0.29095477645984125,0.9501660342925287,-0.44796154095791807,0.49036186942728066,-0.20278060624427785,-0.6931424756715585,WG9QwZjd,14,"Minimum wage
Unemployment rate",band
5268,false,1.0529756187897472,1.0529756187897472,-0.259878448612596,0.259878448612596,10,-0.46151819724172455,1.076963605516551,-1,0.07696360551655101,0.5914574215480226,0.817085156903955,0.182914843096045,1,WG9QwZjd,15,"Homeless population
Uninsured population",band
5269,true,0.0350227755124517,0.0350227755124517,-0.07848340708609558,0.07848340708609558,10,0.8494055996345367,0.2130241464848488,0.7428935263921119,0.9559176728769607,0.8844283751469884,0.13454073939875322,0.8171580054476117,0.951698744846365,BUtTzn1l,0,"Number traffic violations
Car insurance premium",band
5270,true,-0.08737352506698493,0.08737352506698493,0.338989205431693,0.338989205431693,100,-0.7674258374606655,0.06880600495308808,-0.7330228349841215,-0.8018288399372095,-0.8547993625276504,0.40779521038478106,-0.5922047896152189,-1,BUtTzn1l,1,"Amount of rainfall
Number of sunny days",band
5271,false,-1.30131169135254,1.30131169135254,0.38888419205683733,0.38888419205683733,100,0.7741739047799905,0.09289020291332939,0.7277288033233258,0.8206190062366552,-0.5271377865725495,0.4817743949701667,-0.28625058908746626,-0.768024984057633,BUtTzn1l,2,"Minimum wage
Unemployment rate",band
5272,true,0.05440073103050058,0.05440073103050058,-0.0822116819103813,0.0822116819103813,10,-0.908110438313479,0.18377912337304192,-0.8162208766269581,-1,-0.8537097072829785,0.10156744146266061,-0.802925986551648,-0.9044934280143087,BUtTzn1l,3,"Hours of TV watched in a month
Number of books read in a month",band
5273,false,0.284505207946536,0.284505207946536,-0.53859308407127,0.53859308407127,100,0.6507294271015003,0.5703372987453004,0.3655607777288501,0.9358980764741505,0.9352346350480363,0.031744214674030324,0.9193625277110211,0.9511067423850514,BUtTzn1l,4,"Annual carbon emissions
Global temperature increase",band
